region,sub,reg_sub,col,del,lat_c,lon_c,cp,num_diligencias_cpxgeo,num_addr_cpxgeo,num_diligencias_region,num_diligencias_subregion
10,1,48,"POPOTLA","MIGUEL HIDALGO",19.455555,-99.178947,"11400",45,15,5020,2235
10,1,48,"PENSIL SUR","MIGUEL HIDALGO",19.444662,-99.195328,"11490",62,16,5020,2235
10,1,48,"HACIENDA DEL ROSARIO EX EL ROSARIO","AZCAPOTZALCO",19.496643,-99.212067,"02420",24,5,5020,2235
10,1,48,"AMPLIACION POPO","MIGUEL HIDALGO",19.443829,-99.196335,"11489",13,4,5020,2235
10,1,48,"NEXTITLA","MIGUEL HIDALGO",19.455055,-99.174957,"11420",23,5,5020,2235
10,1,48,"VERONICA ANZURES","MIGUEL HIDALGO",19.435705,-99.172974,"11300",154,36,5020,2235
10,2,49,"SAN LORENZO TLALTENANGO","MIGUEL HIDALGO",19.466732,-99.210976,"11210",14,3,5020,268
10,2,49,"PERIODISTA","MIGUEL HIDALGO",19.452375,-99.219589,"11220",85,19,5020,268
10,2,49,"IGNACIO MANUEL ALTAMIRANO","MIGUEL HIDALGO",19.46372,-99.196602,"11240",6,1,5020,268
10,2,49,"SAN LORENZO TLALTENANGO","MIGUEL HIDALGO",19.473269,-99.198021,"02780",4,2,5020,268
10,2,49,"SANTO DOMINGO","AZCAPOTZALCO",19.487583,-99.191269,"02160",3,2,5020,268
10,2,49,"","MIGUEL HIDALGO",19.45553,-99.206711,"11270",2,2,5020,268
10,2,49,"ARGENTINA PONIENTE","MIGUEL HIDALGO",19.459084,-99.211807,"11230",56,12,5020,268
10,2,49,"TORRE BLANCA","MIGUEL HIDALGO",19.457996,-99.194611,"11280",9,4,5020,268
10,2,49,"10 DE ABRIL","MIGUEL HIDALGO",19.448271,-99.207718,"11250",22,5,5020,268
10,2,49,"PROVIDENCIA","AZCAPOTZALCO",19.492367,-99.211456,"02440",21,10,5020,268
10,2,49,"SANTA LUCIA","AZCAPOTZALCO",19.478617,-99.195656,"02760",46,16,5020,268
10,3,50,"LA PRECIOSA","AZCAPOTZALCO",19.4853,-99.193176,"02460",6,3,5020,148
10,3,50,"TEZOZOMOC","AZCAPOTZALCO",19.48922,-99.200485,"02459",2,2,5020,148
10,3,50,"PETROLERA","AZCAPOTZALCO",19.483721,-99.194641,"02470",8,3,5020,148
10,3,50,"SAN MARTIN XOCHINAHUAC","AZCAPOTZALCO",19.502411,-99.185219,"02128",5,1,5020,148
10,3,50,"SAN PEDRO XALPA","AZCAPOTZALCO",19.484055,-99.209526,"02710",5,3,5020,148
10,3,50,"PETROLERA","AZCAPOTZALCO",19.487934,-99.200829,"02480",2,1,5020,148
10,3,50,"SAN MIGUEL AMANTLA","AZCAPOTZALCO",19.477324,-99.200066,"02700",2,1,5020,148
10,3,50,"PRADOS DEL ROSARIO","AZCAPOTZALCO",19.505419,-99.208969,"02410",20,5,5020,148
10,3,50,"NUEVA ROSARIO","AZCAPOTZALCO",19.495182,-99.188477,"02200",12,3,5020,148
10,3,50,"PASTEROS","AZCAPOTZALCO",19.494999,-99.195946,"02150",5,2,5020,148
10,3,50,"NUEVA ESPAÑA","AZCAPOTZALCO",19.497574,-99.185387,"02129",27,4,5020,148
10,3,50,"SAN MARTIN XOCHINAHUAC","AZCAPOTZALCO",19.501059,-99.196526,"02120",25,7,5020,148
10,3,50,"SAN JUAN TLIHUACA","AZCAPOTZALCO",19.490448,-99.203735,"02400",14,6,5020,148
10,3,50,"PUEBLO DE SAN ANDRES","AZCAPOTZALCO",19.490965,-99.182487,"02240",4,2,5020,148
10,3,50,"SAN PEDRO XALPA","AZCAPOTZALCO",19.478312,-99.216537,"02719",11,5,5020,148
10,4,51,"ANAHUAC","MIGUEL HIDALGO",19.445684,-99.186417,"11460",39,14,5020,2016
10,4,51,"","AZCAPOTZALCO",19.485058,-99.179291,"02020",52,19,5020,2016
10,4,51,"EL JAGÜEY","AZCAPOTZALCO",19.485508,-99.173218,"02510",1,1,5020,2016
10,4,51,"SAN RAFAEL","AZCAPOTZALCO",19.485748,-99.184219,"02010",12,6,5020,2016
10,4,51,"UN HOGAR PARA CADA TRABAJADOR","AZCAPOTZALCO",19.473961,-99.176666,"02060",17,6,5020,2016
10,4,51,"SANTA CRUZ ACAYUCAN","AZCAPOTZALCO",19.472374,-99.190933,"02790",842,19,5020,2016
10,4,51,"EL RECREO","AZCAPOTZALCO",19.474134,-99.186226,"02070",42,18,5020,2016
10,4,51,"SANTA BARBARA","AZCAPOTZALCO",19.502657,-99.178032,"02230",53,13,5020,2016
10,4,51,"NUEVA SANTA MARIA","AZCAPOTZALCO",19.466059,-99.168365,"02800",59,21,5020,2016
10,4,51,"OBRERO POPULAR","AZCAPOTZALCO",19.464987,-99.1763,"02840",41,13,5020,2016
10,4,51,"CLAVERIA","AZCAPOTZALCO",19.466955,-99.181488,"02080",294,55,5020,2016
10,4,51,"SANTA MARIA MANINALCO","AZCAPOTZALCO",19.47858,-99.181206,"02050",32,13,5020,2016
10,4,51,"","AZCAPOTZALCO",19.480255,-99.204262,"02720",4,2,5020,2016
10,4,51,"COSMOPOLITA","AZCAPOTZALCO",19.473305,-99.161636,"02670",7,2,5020,2016
10,4,51,"CENTRO DE AZCAPOTZALCO","AZCAPOTZALCO",19.479753,-99.18602,"02000",46,17,5020,2016
10,4,51,"JARDIN AZPEITIA","AZCAPOTZALCO",19.471691,-99.174751,"02530",21,8,5020,2016
10,4,51,"SAN FRANCISCO TETECALA","AZCAPOTZALCO",19.479538,-99.190704,"02730",40,15,5020,2016
10,4,51,"SAN SEBASTIAN","AZCAPOTZALCO",19.48111,-99.176064,"02040",29,8,5020,2016
10,4,51,"SAN ALVARO","AZCAPOTZALCO",19.46139,-99.183136,"02090",15,7,5020,2016
10,4,51,"SANTA CRUZ ACAYUCAN","AZCAPOTZALCO",19.473812,-99.192207,"02770",21,8,5020,2016
10,4,51,"ANGEL ZIMBRON","AZCAPOTZALCO",19.469206,-99.188171,"02099",56,6,5020,2016
10,4,51,"VICTORIA","AZCAPOTZALCO",19.47002,-99.164192,"02810",213,7,5020,2016
10,4,51,"SAN SALVADOR XOCHIMANCA","AZCAPOTZALCO",19.460989,-99.17485,"02870",26,8,5020,2016
10,4,51,"SECTOR NAVAL","AZCAPOTZALCO",19.471025,-99.170708,"02500",26,7,5020,2016
10,4,51,"JARDIN DE AZPEITIA","AZCAPOTZALCO",19.474705,-99.17189,"02520",10,2,5020,2016
10,4,51,"BARRIO DEL JAGUEY","AZCAPOTZALCO",19.485331,-99.173515,"02519",9,5,5020,2016
10,4,51,"SANTO TOMAS","MIGUEL HIDALGO",19.4505,-99.164841,"11360",9,2,5020,2016
10,5,52,"AMPLIACION DEL GAS","AZCAPOTZALCO",19.465557,-99.15712,"02970",26,8,5020,265
10,5,52,"AGUILERA","AZCAPOTZALCO",19.472624,-99.152702,"02930",6,2,5020,265
10,5,52,"PRO HOGAR","AZCAPOTZALCO",19.475124,-99.154167,"02600",32,12,5020,265
10,5,52,"AGUILERA","AZCAPOTZALCO",19.473141,-99.155205,"02900",3,2,5020,265
10,5,52,"","AZCAPOTZALCO",19.466566,-99.146599,"02990",8,3,5020,265
10,5,52,"COLTONGO","AZCAPOTZALCO",19.482359,-99.154221,"02630",109,18,5020,265
10,5,52,"SANTA CRUZ DE LAS SALINAS","AZCAPOTZALCO",19.487776,-99.15316,"02340",22,7,5020,265
10,5,52,"ARENAL","AZCAPOTZALCO",19.464817,-99.151993,"02980",18,4,5020,265
10,5,52,"EUZKADI","AZCAPOTZALCO",19.47588,-99.160812,"02660",1,1,5020,265
10,5,52,"SAN FRANCISCO XOCOTITLA","AZCAPOTZALCO",19.468859,-99.146675,"02960",8,2,5020,265
10,5,52,"PORVENIR","AZCAPOTZALCO",19.469749,-99.145256,"02940",4,1,5020,265
10,5,52,"TRABAJADORES DEL HIERRO","AZCAPOTZALCO",19.478214,-99.150108,"02650",10,3,5020,265
10,5,52,"ANAHUAC II SECCION","MIGUEL HIDALGO",19.451166,-99.189415,"11440",18,6,5020,265
10,6,53,"TIERRA NUEVA","AZCAPOTZALCO",19.500509,-99.202942,"02130",4,3,5020,4
10,,,"","MIGUEL HIDALGO",19.453602,-99.197227,"11479",8,2,5020,885
10,,,"UN HOGAR PARA NOSOTROS","MIGUEL HIDALGO",19.450298,-99.169106,"11330",7,2,5020,885
10,,,"AMPLIACION TORRE BLANCA","MIGUEL HIDALGO",19.453344,-99.199913,"11289",2,2,5020,885
10,,,"TLATILCO","AZCAPOTZALCO",19.461178,-99.162613,"02860",15,5,5020,885
10,,,"PENSIL NORTE","MIGUEL HIDALGO",19.452019,-99.198235,"11430",13,2,5020,885
10,,,"ALDANA","AZCAPOTZALCO",19.470575,-99.151001,"02910",2,1,5020,885
10,,,"DEL GAS","AZCAPOTZALCO",19.469006,-99.155396,"02950",4,3,5020,885
10,,,"","",19.453634,-99.207901,"11260",4,2,5020,885
